adult,id,original_language,overview,popularity,release_date,title,vote_average,genres,weighted_rating,genres_text,content,release_year
False,1226863,en,"Having thwarted Bowser's previous plot to marry Princess Peach, Mario and Luigi now face a fresh threat in Bowser Jr., who is determined to liberate his father from captivity and restore the family legacy. Alongside companions new and old, the brothers travel across the stars to stop the young heir's crusade.",0.9999999999999999,2026-04-01,The Super Mario Galaxy Movie,0.7431693989071038,"['Family', 'Comedy', 'Adventure', 'Fantasy', 'Animation']",0.5199642466730714,Family Comedy Adventure Fantasy Animation,"id: 1226863. title: The Super Mario Galaxy Movie. overview: Having thwarted Bowser's previous plot to marry Princess Peach, Mario and Luigi now face a fresh threat in Bowser Jr., who is determined to liberate his father from captivity and restore the family legacy. Alongside companions new and old, the brothers travel across the stars to stop the young heir's crusade.. genres: Family Comedy Adventure Fantasy Animation",2026
False,1523145,ru,"High school student Polina is saved from bullying at her new school and makes a deal with the main bully Bars: he must pretend to be her boyfriend and protect her, and she must do everything he says. During this game, the couple develops real feelings, but her family and classmates have reasons to separate the lovers.",0.5215801199877651,2026-03-26,Your Heart Will Be Broken,0.7633879781420765,"['Romance', 'Drama']",0.5214680892141432,Romance Drama,"id: 1523145. title: Your Heart Will Be Broken. overview: High school student Polina is saved from bullying at her new school and makes a deal with the main bully Bars: he must pretend to be her boyfriend and protect her, and she must do everything he says. During this game, the couple develops real feelings, but her family and classmates have reasons to separate the lovers.. genres: Romance Drama",2026
False,83533,en,"In the wake of the devastating war against the RDA and the loss of their eldest son, Jake Sully and Neytiri face a new threat on Pandora: the Ash People, a violent and power-hungry Na'vi tribe led by the ruthless Varang. Jake's family must fight for their survival and the future of Pandora in a conflict that pushes them to their emotional and physical limits.",0.39480262513729975,2025-12-17,Avatar: Fire and Ash,0.8087431693989071,"['Science Fiction', 'Adventure', 'Fantasy']",0.6337929456547144,Science Fiction Adventure Fantasy,"id: 83533. title: Avatar: Fire and Ash. overview: In the wake of the devastating war against the RDA and the loss of their eldest son, Jake Sully and Neytiri face a new threat on Pandora: the Ash People, a violent and power-hungry Na'vi tribe led by the ruthless Varang. Jake's family must fight for their survival and the future of Pandora in a conflict that pushes them to their emotional and physical limits.. genres: Science Fiction Adventure Fantasy",2025
False,980431,en,"Avatar Aang, the world's last Airbender, learns of an ancient power that could save his culture from extinction. With the help of his friends, he embarks on a global quest to find it before it falls into the wrong hands and threatens to upend the peace they sacrificed everything to achieve.",0.37829535937059994,2026-10-09,"Avatar: Aang, The Last Airbender",0.0,"['Animation', 'Action', 'Adventure', 'Fantasy']",0.5182121594009468,Animation Action Adventure Fantasy,"id: 980431. title: Avatar: Aang, The Last Airbender. overview: Avatar Aang, the world's last Airbender, learns of an ancient power that could save his culture from extinction. With the help of his friends, he embarks on a global quest to find it before it falls into the wrong hands and threatens to upend the peace they sacrificed everything to achieve.. genres: Animation Action Adventure Fantasy",2026
False,1470130,en,"Rebecca Owens, a recent mortuary science graduate takes a night shift job at River Fields Mortuary. Initially, the job seems straightforward — embalming bodies, completing paperwork, and keeping things tidy. But once Rebecca starts working the night shift, things take a dark turn.",0.3149783784459295,2026-02-13,The Mortuary Assistant,0.5901639344262295,"['Horror', 'Mystery']",0.49316767254474425,Horror Mystery,"id: 1470130. title: The Mortuary Assistant. overview: Rebecca Owens, a recent mortuary science graduate takes a night shift job at River Fields Mortuary. Initially, the job seems straightforward — embalming bodies, completing paperwork, and keeping things tidy. But once Rebecca starts working the night shift, things take a dark turn.. genres: Horror Mystery",2026
False,687163,en,"Science teacher Ryland Grace wakes up on a spaceship light years from home with no recollection of who he is or how he got there. As his memory returns, he begins to uncover his mission: solve the riddle of the mysterious substance causing the sun to die out. He must call on his scientific knowledge and unorthodox ideas to save everything on Earth from extinction… but an unexpected friendship means he may not have to do it alone.",0.31323414309160375,2026-03-15,Project Hail Mary,0.8978142076502732,"['Science Fiction', 'Adventure']",0.7434186647189283,Science Fiction Adventure,"id: 687163. title: Project Hail Mary. overview: Science teacher Ryland Grace wakes up on a spaceship light years from home with no recollection of who he is or how he got there. As his memory returns, he begins to uncover his mission: solve the riddle of the mysterious substance causing the sun to die out. He must call on his scientific knowledge and unorthodox ideas to save everything on Earth from extinction… but an unexpected friendship means he may not have to do it alone.. genres: Science Fiction Adventure",2026
False,1327819,en,"Scientists have discovered how to 'hop' human consciousness into lifelike robotic animals, allowing people to communicate with animals as animals. Animal lover Mabel seizes an opportunity to use the technology, uncovering mysteries within the animal world beyond anything she could have imagined.",0.26921998488960275,2026-03-04,Hoppers,0.8291803278688524,"['Animation', 'Family', 'Science Fiction', 'Comedy', 'Adventure']",0.5858946406171355,Animation Family Science Fiction Comedy Adventure,"id: 1327819. title: Hoppers. overview: Scientists have discovered how to 'hop' human consciousness into lifelike robotic animals, allowing people to communicate with animals as animals. Animal lover Mabel seizes an opportunity to use the technology, uncovering mysteries within the animal world beyond anything she could have imagined.. genres: Animation Family Science Fiction Comedy Adventure",2026
False,1290417,en,"When a Category 5 hurricane decimates a coastal town, the storm surge brings devastation, chaos, and something far more frightening onto shore: hungry sharks.",0.24546654716502908,2026-04-10,Thrash,0.6575956284153006,"['Horror', 'Thriller']",0.4677005726729182,Horror Thriller,"id: 1290417. title: Thrash. overview: When a Category 5 hurricane decimates a coastal town, the storm surge brings devastation, chaos, and something far more frightening onto shore: hungry sharks.. genres: Horror Thriller",2026
False,20222,es,"In Santiago, Chile, the schoolteacher Luisa proposes a debate about sex with the parents of her students with the intention of giving classes about sex education to the youngsters.",0.34208840152647285,2003-03-27,Sex with Love,0.7124590163934427,"['Comedy', 'Romance']",0.5051773803432329,Comedy Romance,"id: 20222. title: Sex with Love. overview: In Santiago, Chile, the schoolteacher Luisa proposes a debate about sex with the parents of her students with the intention of giving classes about sex education to the youngsters.. genres: Comedy Romance",2003
False,1084577,en,"Two marketing executives go ""balls out"" and pitch a bold full‑coverage condom sponsorship with the World Cup. After their drunken celebration in Brazil sparks a global scandal, they must outrun furious fans, criminals, and power-hungry officials to salvage their careers and make it home alive.",0.25531232865975484,2026-04-15,Balls Up,0.5997814207650274,"['Comedy', 'Action', 'Adventure']",0.4933373531539338,Comedy Action Adventure,"id: 1084577. title: Balls Up. overview: Two marketing executives go ""balls out"" and pitch a bold full‑coverage condom sponsorship with the World Cup. After their drunken celebration in Brazil sparks a global scandal, they must outrun furious fans, criminals, and power-hungry officials to salvage their careers and make it home alive.. genres: Comedy Action Adventure",2026
False,1290821,en,"A man living in self-imposed exile on a remote island rescues a young girl from a violent storm, setting off a chain of events that forces him out of seclusion to protect her from enemies tied to his past.",0.2587736215220395,2026-01-28,Shelter,0.7404371584699454,"['Action', 'Crime', 'Thriller']",0.5177202287235276,Action Crime Thriller,"id: 1290821. title: Shelter. overview: A man living in self-imposed exile on a remote island rescues a young girl from a violent storm, setting off a chain of events that forces him out of seclusion to protect her from enemies tied to his past.. genres: Action Crime Thriller",2026
False,840464,en,"Having found the safety of the Greenland bunker after the comet Clarke decimated the Earth, the Garrity family must now risk everything to embark on a perilous journey across the wasteland of Europe to find a new home.",0.2592355235806036,2026-01-07,Greenland 2: Migration,0.7103825136612022,"['Adventure', 'Thriller', 'Science Fiction']",0.4844684673139499,Adventure Thriller Science Fiction,"id: 840464. title: Greenland 2: Migration. overview: Having found the safety of the Greenland bunker after the comet Clarke decimated the Earth, the Garrity family must now risk everything to embark on a perilous journey across the wasteland of Europe to find a new home.. genres: Adventure Thriller Science Fiction",2026
False,1198994,en,"Two colleagues become stranded on a deserted island, the only survivors of a plane crash. On the island, they must overcome past grievances and work together to survive, but ultimately, it's a battle of wills and wits to make it out alive.",0.21067987445290934,2026-01-22,Send Help,0.7690710382513661,"['Horror', 'Thriller', 'Comedy']",0.5517683356403331,Horror Thriller Comedy,"id: 1198994. title: Send Help. overview: Two colleagues become stranded on a deserted island, the only survivors of a plane crash. On the island, they must overcome past grievances and work together to survive, but ultimately, it's a battle of wills and wits to make it out alive.. genres: Horror Thriller Comedy",2026
False,502356,en,"While working underground to fix a water main, Brooklyn plumbers—and brothers—Mario and Luigi are transported down a mysterious pipe and wander into a magical new world. But when the brothers are separated, Mario embarks on an epic quest to find Luigi.",0.2034338238247068,2023-04-05,The Super Mario Bros. Movie,0.8291803278688524,"['Family', 'Comedy', 'Adventure', 'Fantasy', 'Animation']",0.7074226669018857,Family Comedy Adventure Fantasy Animation,"id: 502356. title: The Super Mario Bros. Movie. overview: While working underground to fix a water main, Brooklyn plumbers—and brothers—Mario and Luigi are transported down a mysterious pipe and wander into a magical new world. But when the brothers are separated, Mario embarks on an epic quest to find Luigi.. genres: Family Comedy Adventure Fantasy Animation",2023
False,1304313,en,"The young daughter of a journalist disappears into the desert without a trace—eight years later, the broken family is shocked when she is returned to them, as what should be a joyful reunion turns into a living nightmare.",0.19938662997980955,2026-04-15,Lee Cronin's The Mummy,0.7526775956284152,"['Horror', 'Mystery']",0.5206361251880953,Horror Mystery,"id: 1304313. title: Lee Cronin's The Mummy. overview: The young daughter of a journalist disappears into the desert without a trace—eight years later, the broken family is shocked when she is returned to them, as what should be a joyful reunion turns into a living nightmare.. genres: Horror Mystery",2026
False,1171145,en,"When an elusive thief whose high-stakes heists unfold along the iconic 101 freeway in Los Angeles eyes the score of a lifetime, with hopes of this being his final job, his path collides with a disillusioned insurance broker who is facing her own crossroads. Determined to crack the case, a relentless detective closes in on the operation, raising the stakes even higher.",0.19701876011510303,2026-02-11,Crime 101,0.7627322404371585,"['Crime', 'Thriller']",0.5397521721600049,Crime Thriller,"id: 1171145. title: Crime 101. overview: When an elusive thief whose high-stakes heists unfold along the iconic 101 freeway in Los Angeles eyes the score of a lifetime, with hopes of this being his final job, his path collides with a disillusioned insurance broker who is facing her own crossroads. Determined to crack the case, a relentless detective closes in on the operation, raising the stakes even higher.. genres: Crime Thriller",2026
False,1297842,en,"A small goat with big dreams gets a once-in-a-lifetime shot to join the pros and play roarball, a high-intensity, co-ed, full-contact sport dominated by the fastest, fiercest animals in the world.",0.17660200968040918,2026-02-11,GOAT,0.8648087431693989,"['Animation', 'Comedy', 'Family']",0.6032612379394982,Animation Comedy Family,"id: 1297842. title: GOAT. overview: A small goat with big dreams gets a once-in-a-lifetime shot to join the pros and play roarball, a high-intensity, co-ed, full-contact sport dominated by the fastest, fiercest animals in the world.. genres: Animation Comedy Family",2026
False,1159559,en,"When a new Ghostface killer emerges in the quiet town where Sidney Prescott has built a new life, her darkest fears are realized as her daughter becomes the next target. Determined to protect her family, Sidney must face the horrors of her past to put an end to the bloodshed once and for all.",0.15403505481128565,2026-02-25,Scream 7,0.6595628415300546,"['Horror', 'Mystery', 'Crime']",0.43510783588346236,Horror Mystery Crime,"id: 1159559. title: Scream 7. overview: When a new Ghostface killer emerges in the quiet town where Sidney Prescott has built a new life, her darkest fears are realized as her daughter becomes the next target. Determined to protect her family, Sidney must face the horrors of her past to put an end to the bloodshed once and for all.. genres: Horror Mystery Crime",2026
False,1311031,ja,"The Demon Slayer Corps are drawn into the Infinity Castle, where Tanjiro, Nezuko, and the Hashira face terrifying Upper Rank demons in a desperate fight as the final battle against Muzan Kibutsuji begins.",0.161357179143381,2025-07-18,Demon Slayer: Kimetsu no Yaiba Infinity Castle,0.8391256830601093,"['Animation', 'Action', 'Fantasy']",0.6206345783409524,Animation Action Fantasy,"id: 1311031. title: Demon Slayer: Kimetsu no Yaiba Infinity Castle. overview: The Demon Slayer Corps are drawn into the Infinity Castle, where Tanjiro, Nezuko, and the Hashira face terrifying Upper Rank demons in a desperate fight as the final battle against Muzan Kibutsuji begins.. genres: Animation Action Fantasy",2025
False,1010755,en,"Tethered by a frightening conclusion, Maya and the Strangers are locked on an unavoidable, unforgiving collision course — a showdown that proves they’re far from strangers now.",0.17354462329381667,2026-02-05,The Strangers: Chapter 3,0.6231693989071038,"['Horror', 'Thriller']",0.4898659235658318,Horror Thriller,"id: 1010755. title: The Strangers: Chapter 3. overview: Tethered by a frightening conclusion, Maya and the Strangers are locked on an unavoidable, unforgiving collision course — a showdown that proves they’re far from strangers now.. genres: Horror Thriller",2026
False,1418657,en,"When an oil tycoon and a famous adventurer vanish into the harsh winter of remote northern Alaska, a hand-picked rescue team endeavors to bring them home. What they don’t know is that they are trespassing on The Yeti’s territory, and the elements are the least of their worries.",0.12652791971664185,2026-04-04,The Yeti,0.7534426229508197,"['Horror', 'Thriller']",0.5191453441554896,Horror Thriller,"id: 1418657. title: The Yeti. overview: When an oil tycoon and a famous adventurer vanish into the harsh winter of remote northern Alaska, a hand-picked rescue team endeavors to bring them home. What they don’t know is that they are trespassing on The Yeti’s territory, and the elements are the least of their worries.. genres: Horror Thriller",2026
False,1265609,en,"On one last grueling mission during Army Ranger training, a combat engineer must lead his unit in a fight against a giant otherworldly killing machine.",0.11914488788956379,2026-02-12,War Machine,0.7916939890710382,"['Action', 'Science Fiction', 'Thriller']",0.5891065416635277,Action Science Fiction Thriller,"id: 1265609. title: War Machine. overview: On one last grueling mission during Army Ranger training, a combat engineer must lead his unit in a fight against a giant otherworldly killing machine.. genres: Action Science Fiction Thriller",2026
False,1084242,en,"After cracking the biggest case in Zootopia's history, rookie cops Judy Hopps and Nick Wilde find themselves on the twisting trail of a great mystery when Gary De'Snake arrives and turns the animal metropolis upside down. To crack the case, Judy and Nick must go undercover to unexpected new parts of town, where their growing partnership is tested like never before.",0.12213566428662338,2025-11-26,Zootopia 2,0.8309289617486338,"['Animation', 'Family', 'Mystery', 'Adventure', 'Comedy']",0.6704225424273571,Animation Family Mystery Adventure Comedy,"id: 1084242. title: Zootopia 2. overview: After cracking the biggest case in Zootopia's history, rookie cops Judy Hopps and Nick Wilde find themselves on the twisting trail of a great mystery when Gary De'Snake arrives and turns the animal metropolis upside down. To crack the case, Judy and Nick must go undercover to unexpected new parts of town, where their growing partnership is tested like never before.. genres: Animation Family Mystery Adventure Comedy",2025
False,1526650,zh,"Hsu-Chuan, who works at a game company, accidentally brings home a broken clay doll from a haunted house while developing a new horror VR game. Unexpectedly, his pregnant wife, Mu-Hua, a cultural relic restorer, develops an obsession with the doll and relentlessly tries to repair it. As strange things begin to happen in the house, Mu-Hua's condition deteriorates, and Hsu-Chuan, at his wits' end, seeks help from a spiritual medium, Ah-Sheng. Meanwhile, the horrifying secret hidden behind the clay doll begins to surface.",0.11284642199406042,2025-10-09,Mudborn,0.7354098360655738,"['Horror', 'Thriller']",0.5179033751738287,Horror Thriller,"id: 1526650. title: Mudborn. overview: Hsu-Chuan, who works at a game company, accidentally brings home a broken clay doll from a haunted house while developing a new horror VR game. Unexpectedly, his pregnant wife, Mu-Hua, a cultural relic restorer, develops an obsession with the doll and relentlessly tries to repair it. As strange things begin to happen in the house, Mu-Hua's condition deteriorates, and Hsu-Chuan, at his wits' end, seeks help from a spiritual medium, Ah-Sheng. Meanwhile, the horrifying secret hidden behind the clay doll begins to surface.. genres: Horror Thriller",2025
False,1368166,en,"Trying to escape her past, Millie Calloway accepts a job as a live-in housemaid for the wealthy Nina and Andrew Winchester. But what begins as a dream job quickly unravels into something far more dangerous—a sexy, seductive game of secrets, scandal, and power.",0.11305037717148263,2025-12-18,The Housemaid,0.788743169398907,"['Mystery', 'Thriller']",0.5914581508530683,Mystery Thriller,"id: 1368166. title: The Housemaid. overview: Trying to escape her past, Millie Calloway accepts a job as a live-in housemaid for the wealthy Nina and Andrew Winchester. But what begins as a dream job quickly unravels into something far more dangerous—a sexy, seductive game of secrets, scandal, and power.. genres: Mystery Thriller",2025
False,1049471,en,"Reef Hawk, Hollywood's poster child since age six, is not okay. When he learns about an extortion plot tied to a mysterious video, Reef preemptively sets out on a redemption tour to make amends, confront his demons, and avoid getting canceled.",0.10302296515885026,2026-04-06,Outcome,0.5901639344262295,"['Comedy', 'Drama']",0.48050466357507315,Comedy Drama,"id: 1049471. title: Outcome. overview: Reef Hawk, Hollywood's poster child since age six, is not okay. When he learns about an extortion plot tied to a mysterious video, Reef preemptively sets out on a redemption tour to make amends, confront his demons, and avoid getting canceled.. genres: Comedy Drama",2026
False,1159831,en,A lonely Frankenstein travels to 1930s Chicago to ask groundbreaking scientist Dr. Euphronious to create a companion for him. The two revive a murdered young woman and The Bride is born. But what ensues is beyond what either of them imagined.,0.10529935245141141,2026-03-04,The Bride!,0.6775956284153005,"['Science Fiction', 'Horror', 'Fantasy']",0.48080561919041176,Science Fiction Horror Fantasy,id: 1159831. title: The Bride!. overview: A lonely Frankenstein travels to 1930s Chicago to ask groundbreaking scientist Dr. Euphronious to create a companion for him. The two revive a murdered young woman and The Bride is born. But what ensues is beyond what either of them imagined.. genres: Science Fiction Horror Fantasy,2026
False,680493,en,"When James receives a mysterious letter from his lost love Mary, he is drawn to Silent Hill—a once-familiar town now consumed by darkness. As he searches for her, James faces monstrous creatures and unravels a terrifying truth that will push him to the edge of his sanity.",0.13241459270781983,2026-01-21,Return to Silent Hill,0.5652459016393442,"['Mystery', 'Drama', 'Horror']",0.4029359993520176,Mystery Drama Horror,"id: 680493. title: Return to Silent Hill. overview: When James receives a mysterious letter from his lost love Mary, he is drawn to Silent Hill—a once-familiar town now consumed by darkness. As he searches for her, James faces monstrous creatures and unravels a terrifying truth that will push him to the edge of his sanity.. genres: Mystery Drama Horror",2026
False,755898,en,"Will Radford is a top analyst for Homeland Security who tracks potential threats through a mass surveillance program, until one day an attack by an unknown entity leads him to question whether the government is hiding something from him... and from the rest of the world.",0.09764903135850284,2025-07-29,War of the Worlds,0.4522404371584699,"['Science Fiction', 'Thriller']",0.18628513746704,Science Fiction Thriller,"id: 755898. title: War of the Worlds. overview: Will Radford is a top analyst for Homeland Security who tracks potential threats through a mass surveillance program, until one day an attack by an unknown entity leads him to question whether the government is hiding something from him... and from the rest of the world.. genres: Science Fiction Thriller",2025
False,1193501,en,"A misfit group of unwitting high school students stumble upon a cursed object, an ancient Aztec Death Whistle. They discover that blowing the whistle and the terrifying sound it emits will summon their future deaths to hunt them down.",0.13070214572736957,2026-01-20,Whistle,0.6591256830601092,"['Horror', 'Mystery']",0.48045851300732556,Horror Mystery,"id: 1193501. title: Whistle. overview: A misfit group of unwitting high school students stumble upon a cursed object, an ancient Aztec Death Whistle. They discover that blowing the whistle and the terrifying sound it emits will summon their future deaths to hunt them down.. genres: Horror Mystery",2026
False,1613798,es,"The brutal murder of the wife of “Toro,” a military hero in the special forces, turns him into a man with a single purpose: revenge. After a stroke of fate makes him a millionaire, Carlos transforms his fortune into an arsenal and, together with his closest soldiers, sets out to hunt down those responsible.",0.30236785773173935,2026-02-26,Vengeance,0.6869945355191256,"['Action', 'Thriller']",0.5139182985761421,Action Thriller,"id: 1613798. title: Vengeance. overview: The brutal murder of the wife of “Toro,” a military hero in the special forces, turns him into a man with a single purpose: revenge. After a stroke of fate makes him a millionaire, Carlos transforms his fortune into an arsenal and, together with his closest soldiers, sets out to hunt down those responsible.. genres: Action Thriller",2026
False,1234731,en,"A group of friends facing mid-life crises head to the rainforest with the intention of remaking their favorite movie from their youth, only to find themselves in a fight for their lives against natural disasters, giant snakes and violent criminals.",0.0991470888098008,2025-12-24,Anaconda,0.6418579234972678,"['Adventure', 'Comedy', 'Horror']",0.40052344705901843,Adventure Comedy Horror,"id: 1234731. title: Anaconda. overview: A group of friends facing mid-life crises head to the rainforest with the intention of remaking their favorite movie from their youth, only to find themselves in a fight for their lives against natural disasters, giant snakes and violent criminals.. genres: Adventure Comedy Horror",2025
False,634649,en,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",0.09110572218635583,2021-12-15,Spider-Man: No Way Home,0.867103825136612,"['Action', 'Adventure', 'Science Fiction']",0.8015881256555812,Action Adventure Science Fiction,"id: 634649. title: Spider-Man: No Way Home. overview: Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.. genres: Action Adventure Science Fiction",2021
False,1268127,ko,A South Korean agent hunts a drug ring in Russia and goes head-to-head with a North Korean operative — pulling both into peril and tangled secrets.,0.08614236799362097,2026-02-11,Humint,0.7881967213114753,"['Thriller', 'Action', 'Drama']",0.5282023745259969,Thriller Action Drama,id: 1268127. title: Humint. overview: A South Korean agent hunts a drug ring in Russia and goes head-to-head with a North Korean operative — pulling both into peril and tangled secrets.. genres: Thriller Action Drama,2026
False,1084187,en,A troupe of ballerinas find themselves fighting for survival as they attempt to escape from a remote inn after their bus breaks down on the way to a dance competition.,0.10485419388748395,2026-03-13,Pretty Lethal,0.746775956284153,"['Music', 'Thriller', 'Action', 'Horror']",0.5212318860696736,Music Thriller Action Horror,id: 1084187. title: Pretty Lethal. overview: A troupe of ballerinas find themselves fighting for survival as they attempt to escape from a remote inn after their bus breaks down on the way to a dance competition.. genres: Music Thriller Action Horror,2026
False,1266127,en,"Moments after surviving an all-out attack from the Le Domas family, Grace discovers she’s reached the next level of the nightmarish game — and this time with her estranged sister Faith at her side. Grace has one chance to survive, keep her sister alive, and claim the High Seat of the Council that controls the world. Four rival families are hunting her for the throne, and whoever wins rules it all.",0.08534037886645814,2026-03-19,Ready or Not: Here I Come,0.7574863387978142,"['Horror', 'Comedy']",0.5256804403301136,Horror Comedy,"id: 1266127. title: Ready or Not: Here I Come. overview: Moments after surviving an all-out attack from the Le Domas family, Grace discovers she’s reached the next level of the nightmarish game — and this time with her estranged sister Faith at her side. Grace has one chance to survive, keep her sister alive, and claim the High Seat of the Council that controls the world. Four rival families are hunting her for the throne, and whoever wins rules it all.. genres: Horror Comedy",2026
False,350,en,"A young woman from the Midwest gets more than she bargained for when she moves to New York to become a writer and ends up as the assistant to the tyrannical, larger-than-life editor-in-chief of a major fashion magazine.",0.12262086164207332,2006-06-29,The Devil Wears Prada,0.8087431693989071,"['Drama', 'Comedy']",0.6659956062262453,Drama Comedy,"id: 350. title: The Devil Wears Prada. overview: A young woman from the Midwest gets more than she bargained for when she moves to New York to become a writer and ends up as the assistant to the tyrannical, larger-than-life editor-in-chief of a major fashion magazine.. genres: Drama Comedy",2006
False,1115544,en,"Two gangsters and the woman they love try to survive the most dangerous night of their lives. As if that wasn’t enough, there’s one wild ingredient added to the mix: a time machine.",0.0875672636531369,2026-03-14,Mike & Nick & Nick & Alice,0.7382513661202186,"['Comedy', 'Science Fiction', 'Crime']",0.5169005695068505,Comedy Science Fiction Crime,"id: 1115544. title: Mike & Nick & Nick & Alice. overview: Two gangsters and the woman they love try to survive the most dangerous night of their lives. As if that wasn’t enough, there’s one wild ingredient added to the mix: a time machine.. genres: Comedy Science Fiction Crime",2026
False,662707,en,"A young woman becomes the guardian of a fallen star, which she must protect from dangerous forces with the help of a brave stranger.",0.09384655946057799,2026-02-27,Starbright,0.7691803278688525,"['Adventure', 'Action']",0.5190617561706292,Adventure Action,"id: 662707. title: Starbright. overview: A young woman becomes the guardian of a fallen star, which she must protect from dangerous forces with the help of a brave stranger.. genres: Adventure Action",2026
False,1511057,en,"When shy college freshman Devon asks cool-girl Celeste to be her roommate, a blossoming friendship quickly spirals into a war of passive aggression.",0.08997189640824134,2026-04-13,Roommates,0.7119125683060109,['Comedy'],0.5158351366437592,Comedy,"id: 1511057. title: Roommates. overview: When shy college freshman Devon asks cool-girl Celeste to be her roommate, a blossoming friendship quickly spirals into a war of passive aggression.. genres: Comedy",2026
False,1367642,en,"When Diem's custodial grandparents adamantly refuse Kenna's attempts to see her daughter, Kenna discovers unexpected compassion, and then something truer and deeper, with former NFL player and local bar owner Ledger. As their secret romance develops, so do the dangers for both of them, leading Kenna toward heartbreak and, ultimately, the hope for a second chance.",0.0799233730328062,2026-03-11,Reminders of Him,0.7787978142076503,"['Romance', 'Drama']",0.5284986388597313,Romance Drama,"id: 1367642. title: Reminders of Him. overview: When Diem's custodial grandparents adamantly refuse Kenna's attempts to see her daughter, Kenna discovers unexpected compassion, and then something truer and deeper, with former NFL player and local bar owner Ledger. As their secret romance develops, so do the dangers for both of them, leading Kenna toward heartbreak and, ultimately, the hope for a second chance.. genres: Romance Drama",2026
False,157336,en,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,0.07092859785244054,2014-11-05,Interstellar,0.9289617486338797,"['Adventure', 'Drama', 'Science Fiction']",0.9490549816580374,Adventure Drama Science Fiction,id: 157336. title: Interstellar. overview: The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.. genres: Adventure Drama Science Fiction,2014
False,77338,fr,A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.,0.049749897082106344,2011-11-02,The Intouchables,0.9037158469945356,"['Drama', 'Comedy']",0.8808339682192168,Drama Comedy,id: 77338. title: The Intouchables. overview: A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.. genres: Drama Comedy,2011
False,1610418,en,"What begins as a routine investigation into a house slated for demolition turns into a nightmare when the team faces an evil force, leaving behind only the recovered footage.",0.06941270493946437,2026-01-09,The House on Haunted Grounds,0.6323497267759562,['Horror'],0.5164366553134276,Horror,"id: 1610418. title: The House on Haunted Grounds. overview: What begins as a routine investigation into a house slated for demolition turns into a nightmare when the team faces an evil force, leaving behind only the recovered footage.. genres: Horror",2026
False,418579,ko,"Three men and women start living together. Byeong-soo is chosen in a scenario contest and is picked to write a script for a movie, so he leaves the noisy city and moves in with his married senior from school. At the house is Ji-eun, the senior's wife and a young and sexy Bo-yeong.  The three living together leads to some risky situations!",0.07025618881420508,2016-09-27,Young Sister-In-Law,0.6557377049180327,['Romance'],0.5178120691956254,Romance,"id: 418579. title: Young Sister-In-Law. overview: Three men and women start living together. Byeong-soo is chosen in a scenario contest and is picked to write a script for a movie, so he leaves the noisy city and moves in with his married senior from school. At the house is Ji-eun, the senior's wife and a young and sexy Bo-yeong.  The three living together leads to some risky situations!. genres: Romance",2016
False,7451,en,"Xander Cage is your standard adrenaline junkie with no fear and a lousy attitude. When the US Government ""recruits"" him to go on a mission, he's not exactly thrilled. His mission: to gather information on an organization that may just be planning the destruction of the world, led by the nihilistic Yorgi.",0.07174393324344422,2002-08-09,xXx,0.6540983606557377,"['Action', 'Adventure', 'Thriller', 'Crime', 'Drama']",0.34878284061738873,Action Adventure Thriller Crime Drama,"id: 7451. title: xXx. overview: Xander Cage is your standard adrenaline junkie with no fear and a lousy attitude. When the US Government ""recruits"" him to go on a mission, he's not exactly thrilled. His mission: to gather information on an organization that may just be planning the destruction of the world, led by the nihilistic Yorgi.. genres: Action Adventure Thriller Crime Drama",2002
False,1659087,en,"When an unexpected road rage incident puts his son in critical condition, an enraged father spirals down a dark path of emotional turmoil and vengeance.",0.08065923748912127,2026-04-16,180,0.5625136612021858,"['Thriller', 'Crime', 'Drama']",0.5111987058970249,Thriller Crime Drama,"id: 1659087. title: 180. overview: When an unexpected road rage incident puts his son in critical condition, an enraged father spirals down a dark path of emotional turmoil and vengeance.. genres: Thriller Crime Drama",2026
False,1168190,en,"Estranged half-brothers Jonny and James reunite after their father's mysterious death. As they search for the truth, buried secrets reveal a conspiracy threatening to tear their family apart.",0.06610986862787183,2026-01-28,The Wrecking Crew,0.7540983606557378,"['Action', 'Comedy', 'Crime', 'Mystery']",0.5327792897834982,Action Comedy Crime Mystery,"id: 1168190. title: The Wrecking Crew. overview: Estranged half-brothers Jonny and James reunite after their father's mysterious death. As they search for the truth, buried secrets reveal a conspiracy threatening to tear their family apart.. genres: Action Comedy Crime Mystery",2026
